ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5069436,M,Y,Y,No children,202500.0,Secondary / secondary special,Married,Municipal apartment,16896,354,0,1,0,Sales staff,7,1-29 days past due,0
5106006,M,N,N,No children,103500.0,Secondary / secondary special,Married,House / apartment,14122,187,0,0,1,Laborers,1,paid off that month,0
5061296,F,N,N,No children,67500.0,Secondary / secondary special,Married,With parents,15675,8691,1,1,0,Medicine staff,3,paid off that month,0
5008822,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,17778,1194,0,0,0,Laborers,18,No loan for the month,0
5047907,F,N,Y,2+ children,202500.0,Secondary / secondary special,Married,Municipal apartment,11468,4448,0,0,0,Laborers,3,paid off that month,0
5096205,F,N,N,No children,103500.0,Secondary / secondary special,Separated,House / apartment,15715,3657,1,0,0,Cooking staff,6,paid off that month,0
5105042,F,N,Y,2+ children,135000.0,Secondary / secondary special,Separated,Rented apartment,12490,726,0,0,0,Laborers,2,No loan for the month,0
5069112,M,N,Y,No children,135000.0,Secondary / secondary special,Single / not married,House / apartment,8186,597,0,0,0,Sales staff,3,1-29 days past due,0
5068117,F,N,Y,No children,450000.0,Higher education,Single / not married,House / apartment,20142,3093,0,1,1,Core staff,6,1-29 days past due,0
5105819,M,Y,N,2+ children,202500.0,Higher education,Married,House / apartment,11716,460,0,0,0,Managers,38,paid off that month,0
5113857,M,N,N,No children,202500.0,Secondary / secondary special,Single / not married,House / apartment,15323,8290,1,0,0,Laborers,22,1-29 days past due,0
5118248,M,N,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,13739,2896,0,0,0,Security staff,1,No loan for the month,0
5061595,F,Y,Y,2+ children,175500.0,Secondary / secondary special,Married,House / apartment,18676,532,0,0,0,Core staff,18,1-29 days past due,0
5065586,F,Y,N,1 children,90000.0,Secondary / secondary special,Married,Municipal apartment,13891,7080,1,1,0,Medicine staff,22,paid off that month,0
5118196,F,N,N,No children,171000.0,Secondary / secondary special,Separated,Office apartment,16241,8862,1,0,0,Drivers,24,No loan for the month,0
5053907,M,Y,N,No children,157500.0,Secondary / secondary special,Single / not married,House / apartment,10733,1763,0,0,0,Laborers,4,No loan for the month,0
5087880,F,N,N,No children,234000.0,Higher education,Civil marriage,House / apartment,21967,5215,0,0,1,Core staff,51,1-29 days past due,0
5089609,F,Y,N,No children,247500.0,Higher education,Married,House / apartment,15858,1801,1,0,0,Laborers,25,No loan for the month,0
5126146,M,Y,N,2+ children,202500.0,Secondary / secondary special,Married,House / apartment,15904,3787,0,0,0,Laborers,58,1-29 days past due,0
5028977,F,Y,Y,2+ children,180000.0,Secondary / secondary special,Married,House / apartment,11363,721,0,1,0,High skill tech staff,28,1-29 days past due,0
5041967,F,N,N,No children,211500.0,Higher education,Married,With parents,14636,4690,1,1,0,Laborers,49,1-29 days past due,0
5115986,M,Y,Y,2+ children,180000.0,Higher education,Married,House / apartment,13174,2477,0,0,0,Managers,0,paid off that month,0
5023452,F,N,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,20560,661,0,0,0,Sales staff,11,paid off that month,0
5114411,F,N,N,No children,157500.0,Higher education,Married,House / apartment,11588,801,1,1,0,Core staff,0,paid off that month,0
5069077,F,N,Y,1 children,202500.0,Higher education,Civil marriage,House / apartment,14069,3093,0,0,1,Accountants,41,1-29 days past due,0
5056152,M,Y,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,15053,1131,0,0,0,Managers,18,paid off that month,0
5137229,M,Y,N,No children,180000.0,Secondary / secondary special,Married,Municipal apartment,14084,2696,1,0,0,Drivers,2,paid off that month,0
5068919,F,N,Y,1 children,112500.0,Secondary / secondary special,Civil marriage,House / apartment,13541,3427,0,0,0,Core staff,5,paid off that month,0
5067761,F,N,Y,No children,202500.0,Secondary / secondary special,Single / not married,House / apartment,23341,5437,0,0,0,Medicine staff,18,paid off that month,0
5023749,M,Y,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,11454,1604,0,0,0,Drivers,21,No loan for the month,0
5105940,M,Y,N,1 children,202500.0,Secondary / secondary special,Married,House / apartment,15974,4867,0,0,1,Drivers,12,paid off that month,0
5067601,F,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,14926,789,0,0,0,Cooking staff,5,paid off that month,0
5142782,M,Y,N,2+ children,157500.0,Secondary / secondary special,Separated,With parents,13979,1626,0,0,0,Laborers,28,1-29 days past due,0
5095358,M,N,Y,1 children,270000.0,Higher education,Married,House / apartment,10454,400,0,1,1,Managers,20,1-29 days past due,0
5056146,M,Y,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,23424,14887,0,0,0,Laborers,33,1-29 days past due,0
5078821,F,N,N,No children,63000.0,Higher education,Married,House / apartment,14770,2004,0,0,0,Core staff,3,paid off that month,0
5038512,F,N,Y,No children,103500.0,Incomplete higher,Married,House / apartment,11855,4583,0,0,0,Laborers,37,1-29 days past due,0
5105304,F,N,Y,1 children,90000.0,Secondary / secondary special,Single / not married,House / apartment,12037,2706,0,0,0,Laborers,7,paid off that month,0
5113871,F,N,N,No children,90000.0,Secondary / secondary special,Married,House / apartment,16115,985,0,0,0,Sales staff,5,paid off that month,0
5091256,M,Y,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,19782,2483,1,0,0,Drivers,18,No loan for the month,0
5142794,M,N,N,2+ children,90000.0,Secondary / secondary special,Married,With parents,11100,1838,1,0,0,Low-skill Laborers,2,paid off that month,0
5113256,F,Y,Y,No children,247500.0,Secondary / secondary special,Single / not married,With parents,11770,285,0,0,0,Sales staff,17,No loan for the month,0
5023980,M,Y,Y,1 children,270000.0,Secondary / secondary special,Married,House / apartment,15167,2162,0,0,0,Drivers,13,1-29 days past due,0
5096147,F,N,N,No children,180000.0,Secondary / secondary special,Single / not married,With parents,10267,2593,1,0,0,Sales staff,23,1-29 days past due,0
5126758,M,Y,Y,2+ children,292500.0,Secondary / secondary special,Married,House / apartment,8782,1018,1,0,0,Laborers,1,No loan for the month,0
5021712,F,N,Y,1 children,243000.0,Higher education,Married,House / apartment,14295,5966,0,0,1,Core staff,20,No loan for the month,0
5009595,F,Y,N,No children,144000.0,Secondary / secondary special,Married,House / apartment,17383,890,1,1,0,Core staff,3,1-29 days past due,0
5085764,M,Y,Y,1 children,405000.0,Higher education,Married,House / apartment,11532,4917,0,0,0,Managers,41,1-29 days past due,0
5079125,F,N,Y,1 children,166500.0,Higher education,Married,House / apartment,15861,1379,1,1,0,Accountants,30,paid off that month,0
5116013,F,N,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,17969,3573,0,0,0,Sales staff,8,paid off that month,0
5052668,F,Y,N,No children,247500.0,Secondary / secondary special,Married,House / apartment,15932,4490,0,0,0,High skill tech staff,13,paid off that month,0
5068638,F,N,Y,No children,337500.0,Higher education,Widow,House / apartment,22613,2970,0,1,0,Accountants,35,1-29 days past due,0
5125557,F,N,N,No children,94500.0,Secondary / secondary special,Single / not married,House / apartment,15672,622,1,0,0,Laborers,2,1-29 days past due,0
5050731,F,N,N,No children,135000.0,Higher education,Separated,House / apartment,11712,4822,0,1,1,HR staff,18,paid off that month,0
5021817,F,Y,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,11454,1678,0,1,1,Cooking staff,24,1-29 days past due,0
5091955,F,N,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,15491,504,0,0,0,Laborers,25,1-29 days past due,0
5096966,F,N,Y,No children,202500.0,Higher education,Separated,House / apartment,19748,4082,0,1,0,High skill tech staff,35,No loan for the month,0
5045410,F,N,Y,2+ children,337500.0,Secondary / secondary special,Single / not married,House / apartment,11440,2422,0,0,0,Sales staff,13,1-29 days past due,0
5009284,F,N,N,No children,130500.0,Secondary / secondary special,Civil marriage,House / apartment,15140,4816,0,1,0,Cleaning staff,17,paid off that month,0
5105449,F,N,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,9894,2499,1,1,0,Sales staff,15,paid off that month,0
5095243,F,N,N,2+ children,112500.0,Secondary / secondary special,Separated,House / apartment,14307,188,0,0,0,Laborers,13,1-29 days past due,0
5085896,F,N,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,14601,7900,0,1,0,Laborers,15,paid off that month,0
5048274,F,Y,N,1 children,112500.0,Higher education,Single / not married,House / apartment,10028,1618,0,0,0,Core staff,20,paid off that month,0
5047898,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,18381,734,0,1,0,Medicine staff,17,1-29 days past due,0
5142224,F,N,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,9811,864,0,0,0,Core staff,14,paid off that month,0
5024449,M,Y,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,12604,2620,1,1,0,Managers,19,paid off that month,0
5085779,M,N,Y,No children,315000.0,Secondary / secondary special,Civil marriage,House / apartment,17995,4034,0,0,0,Managers,22,1-29 days past due,0
5105959,F,N,N,No children,63000.0,Secondary / secondary special,Married,House / apartment,15921,8063,1,0,0,Laborers,2,No loan for the month,0
5021883,F,Y,Y,No children,135000.0,Higher education,Married,House / apartment,16949,1371,0,0,0,Managers,14,No loan for the month,0
5096863,M,Y,Y,No children,180000.0,Secondary / secondary special,Married,House / apartment,17975,3476,0,0,0,Drivers,57,No loan for the month,0
5022803,F,Y,Y,No children,202500.0,Higher education,Widow,House / apartment,11998,1497,0,0,0,Managers,2,paid off that month,0
5092010,F,N,N,No children,112500.0,Higher education,Married,With parents,19721,1539,0,0,0,Accountants,3,1-29 days past due,0
5143071,F,Y,N,1 children,157500.0,Higher education,Married,House / apartment,9697,257,0,0,0,Sales staff,20,paid off that month,0
5117612,F,N,N,No children,157500.0,Higher education,Married,House / apartment,14098,2257,0,0,0,Core staff,2,No loan for the month,0
5021218,M,Y,Y,1 children,225000.0,Higher education,Married,House / apartment,12763,2255,0,1,0,Core staff,25,paid off that month,0
5052876,M,Y,Y,No children,225000.0,Secondary / secondary special,Married,House / apartment,17915,3366,0,0,0,Drivers,4,No loan for the month,0
5125974,M,N,Y,No children,54000.0,Secondary / secondary special,Married,House / apartment,20162,1899,1,0,0,Laborers,30,1-29 days past due,0
5115902,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,19095,6342,0,0,0,Drivers,9,paid off that month,0
5142730,M,Y,N,1 children,144000.0,Secondary / secondary special,Married,House / apartment,12116,196,1,1,0,Drivers,49,1-29 days past due,0
5021429,F,N,Y,No children,126000.0,Higher education,Single / not married,House / apartment,18907,2470,0,0,0,Sales staff,20,paid off that month,0
5062654,M,Y,Y,1 children,144000.0,Secondary / secondary special,Married,House / apartment,13509,1028,0,0,0,Laborers,9,paid off that month,0
5068380,F,N,Y,1 children,126000.0,Higher education,Married,House / apartment,12662,1359,1,1,1,Sales staff,14,paid off that month,0
5041885,F,N,N,1 children,112500.0,Secondary / secondary special,Separated,House / apartment,10036,2560,1,1,0,Core staff,32,1-29 days past due,0
5105938,M,Y,N,1 children,202500.0,Secondary / secondary special,Married,House / apartment,15974,4867,0,0,1,Drivers,0,paid off that month,0
5068331,F,N,Y,1 children,135000.0,Secondary / secondary special,Civil marriage,House / apartment,16323,5467,0,0,0,Medicine staff,33,paid off that month,0
5096983,F,N,Y,No children,135000.0,Secondary / secondary special,Separated,House / apartment,18012,703,0,0,0,Sales staff,31,1-29 days past due,0
5050589,F,Y,N,No children,121500.0,Secondary / secondary special,Married,House / apartment,12662,1382,1,0,0,Medicine staff,4,No loan for the month,0
5061315,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,19317,6590,1,1,1,Laborers,14,1-29 days past due,0
5143172,M,Y,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,17473,2631,0,0,0,Managers,1,paid off that month,0
5065315,F,N,Y,1 children,157500.0,Higher education,Married,House / apartment,15645,4280,0,0,0,Core staff,12,No loan for the month,0
5067967,M,Y,Y,No children,360000.0,Higher education,Married,House / apartment,22111,3854,0,0,0,Managers,38,1-29 days past due,0
5135897,F,N,Y,2+ children,90000.0,Secondary / secondary special,Civil marriage,House / apartment,12724,2635,1,0,0,Core staff,6,paid off that month,0
5116932,F,Y,Y,1 children,247500.0,Higher education,Civil marriage,House / apartment,15340,1009,0,1,0,Sales staff,9,paid off that month,0
5047654,F,Y,N,1 children,162000.0,Secondary / secondary special,Separated,House / apartment,14786,4601,0,0,0,Sales staff,17,No loan for the month,0
5041910,F,N,N,No children,67500.0,Secondary / secondary special,Married,House / apartment,18590,3382,0,1,0,Laborers,30,paid off that month,0
5029117,F,Y,Y,2+ children,225000.0,Higher education,Married,House / apartment,14731,4617,0,0,0,Medicine staff,33,No loan for the month,0
5099755,F,N,Y,1 children,135000.0,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,45,paid off that month,0
5053785,F,Y,Y,No children,157500.0,Secondary / secondary special,Widow,House / apartment,19487,3255,0,1,0,Laborers,27,1-29 days past due,0
5095220,M,Y,Y,2+ children,180000.0,Secondary / secondary special,Married,House / apartment,16032,1221,0,0,0,Drivers,0,No loan for the month,0
5021520,F,N,Y,No children,144000.0,Secondary / secondary special,Married,House / apartment,18136,10110,0,1,0,High skill tech staff,50,No loan for the month,0
5148987,F,Y,Y,1 children,540000.0,Incomplete higher,Married,House / apartment,13297,168,0,0,0,Core staff,3,No loan for the month,0
5091430,F,N,Y,No children,225000.0,Higher education,Married,House / apartment,16202,2939,1,1,0,Managers,9,paid off that month,0
5089508,F,Y,N,1 children,405000.0,Secondary / secondary special,Married,Rented apartment,13810,1678,1,1,1,Core staff,46,1-29 days past due,0
5090129,M,N,Y,1 children,315000.0,Secondary / secondary special,Married,House / apartment,11377,1100,0,0,1,Drivers,38,1-29 days past due,0
5100022,F,Y,N,1 children,157500.0,Secondary / secondary special,Married,House / apartment,14883,1010,0,0,0,Sales staff,15,paid off that month,0
5061793,M,N,Y,No children,112500.0,Secondary / secondary special,Single / not married,House / apartment,10594,2116,0,0,1,Security staff,16,paid off that month,0
